,published_year,type,crossref_dois,openalex_native_ids,openalex_native_has_openalex_native_type,openalex_native_has_abstract,openalex_native_has_affiliations,openalex_native_has_affiliations_countrycode,openalex_native_has_affiliations_sourceid,openalex_native_has_affiliations_ror,openalex_native_has_affiliations_string,openalex_native_has_authors,openalex_native_has_authors_sourceid,openalex_native_has_authors_orcid,openalex_native_has_authors_sequence,openalex_native_has_authors_string,openalex_native_has_citations,openalex_native_has_fields,openalex_native_has_fields_mag,openalex_native_has_references,openalex_native_has_venue,openalex_native_has_venue_issnl,openalex_native_has_venue_sourceid,openalex_native_has_venue_issn,openalex_native_has_venue_string,openalex_native_abstract_adds_presence,openalex_native_abstract_adds_counts,openalex_native_affiliations_adds_presence,openalex_native_affiliations_adds_counts,openalex_native_affiliations_countrycode_adds_presence,openalex_native_affiliations_countrycode_adds_counts,openalex_native_affiliations_sourceid_adds_presence,openalex_native_affiliations_sourceid_adds_counts,openalex_native_affiliations_ror_adds_presence,openalex_native_affiliations_ror_adds_counts,openalex_native_affiliations_string_adds_presence,openalex_native_affiliations_string_adds_counts,openalex_native_authors_adds_presence,openalex_native_authors_adds_counts,openalex_native_authors_sourceid_adds_presence,openalex_native_authors_sourceid_adds_counts,openalex_native_authors_orcid_adds_presence,openalex_native_authors_orcid_adds_counts,openalex_native_authors_sequence_adds_presence,openalex_native_authors_sequence_adds_counts,openalex_native_authors_string_adds_presence,openalex_native_authors_string_adds_counts,openalex_native_citations_adds_presence,openalex_native_citations_adds_counts,openalex_native_fields_adds_presence,openalex_native_fields_adds_counts,openalex_native_fields_mag_adds_presence,openalex_native_fields_mag_adds_counts,openalex_native_references_adds_presence,openalex_native_references_adds_counts,openalex_native_venue_adds_presence,openalex_native_venue_adds_counts,openalex_native_venue_issnl_adds_presence,openalex_native_venue_issnl_adds_counts,openalex_native_venue_sourceid_adds_presence,openalex_native_venue_sourceid_adds_counts,openalex_native_venue_issn_adds_presence,openalex_native_venue_issn_adds_counts,openalex_native_venue_string_adds_presence,openalex_native_venue_string_adds_counts,crossref_ids,crossref_has_crossref_type,crossref_has_abstract,crossref_has_affiliations,crossref_has_affiliations_ror,crossref_has_affiliations_string,crossref_has_authors,crossref_has_authors_orcid,crossref_has_authors_sequence,crossref_has_authors_string,crossref_has_citations,crossref_has_fields,crossref_has_references,crossref_has_venue,crossref_has_venue_issn,crossref_has_venue_string
69,2025,journal-article,46,46,46,16,24,13,13,8,24,46,46,6,46,46,0,44,44,11,46,46,46,46,46,13,0,24,24,13,13,13,13,8,8,24,24,0,0,0,0,6,6,0,0,0,0,0,0,19,17,19,17,0,2,0,0,0,0,0,0,0,42,0,0,46,46,3,0,0,0,46,0,46,46,0,27,11,46,46,46
70,2024,book,5,5,5,0,1,1,1,1,1,4,4,1,4,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,2,0,2,4,0,4,4,0,0,0,0,0,0
71,2024,book-chapter,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,0,0,0,0,40,0,40,40,0,0,0,63,0,63
72,2024,journal-article,559,530,530,286,311,274,274,267,311,517,517,279,517,517,23,529,529,279,530,530,530,530,530,26,0,41,56,14,23,14,23,267,267,41,56,0,0,0,0,17,19,0,0,0,0,9,9,110,411,110,411,3,3,0,0,0,0,0,0,0,203,0,0,559,559,265,285,0,285,555,287,555,555,40,449,291,559,559,559
73,2024,monograph,9,8,8,0,2,2,2,2,2,8,8,0,8,8,0,8,8,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,0,2,8,0,8,8,0,0,0,1,1,1
74,2024,other,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,4
75,2023,book,355,239,239,9,46,42,42,42,46,111,111,9,111,111,7,225,225,0,93,93,93,93,94,5,0,2,2,2,2,2,2,42,42,2,2,9,10,9,10,4,4,9,10,9,10,6,7,225,0,225,0,0,0,2,2,2,2,2,2,2,2,2,2,355,355,15,65,0,65,144,9,145,144,3,0,0,152,152,152
76,2023,book-chapter,3029,2361,2361,1184,606,576,577,576,606,1866,1866,77,1866,1866,3,2232,2232,1165,2,2,2,2,2360,1184,0,606,606,576,576,577,577,576,576,606,606,1,1,1,1,66,66,1,1,1,1,1,1,2232,0,2232,0,0,10,0,0,0,0,0,0,1,1,0,0,3029,3029,0,0,0,0,2297,11,2297,2297,10,0,1335,3029,1,3029
77,2023,dataset,7,7,7,0,0,0,0,0,0,0,7,0,7,0,0,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,7,0,0,0,0,7,0,7
78,2023,grant,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,2023,journal-article,6033,3748,3748,2536,2054,1906,1915,1888,2054,3741,3741,1372,3741,3741,233,3493,3493,1932,3731,3731,3731,3731,3743,1947,0,1389,1406,1259,1273,1267,1281,1888,1888,1389,1406,1,8,1,8,147,241,1,8,1,8,34,42,245,3130,245,3130,7,61,0,0,0,0,0,0,0,2039,0,0,6033,6033,708,844,0,844,6004,2144,6004,6004,438,5688,3837,6033,6016,6033
80,2023,journal-issue,48,32,32,1,0,0,0,0,0,0,0,0,0,0,0,31,31,0,32,32,32,32,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,0,7,0,0,48,48,0,0,0,0,0,0,0,0,0,35,0,48,46,48
81,2023,monograph,237,142,142,11,61,54,54,54,61,111,111,5,111,111,2,137,137,0,22,22,22,22,23,8,0,0,0,0,0,0,0,54,54,0,0,1,2,1,2,5,5,1,2,1,2,1,1,137,0,137,0,0,0,0,0,0,0,0,0,0,1,0,0,237,237,9,92,0,92,200,0,200,200,9,0,0,23,23,23
82,2023,other,55,55,55,0,0,0,0,0,0,12,12,0,12,12,0,55,55,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,55,55,0,0,0,0,12,0,12,12,0,0,0,55,0,55
83,2023,proceedings-article,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1
84,2023,report,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0
85,2022,,270,260,0,44,6,6,6,6,6,68,68,17,68,68,2,260,260,0,0,0,0,0,0,44,0,1,1,1,1,1,1,6,6,1,1,5,5,5,5,4,4,5,5,5,5,2,2,260,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,5,0,5,70,17,70,70,4,0,0,0,0,0
86,2022,book,38232,26992,26991,6622,510,397,400,391,510,14089,14289,1019,14289,14089,579,26465,26465,88,5842,5837,5842,5837,6128,3204,0,169,174,120,123,121,124,390,390,169,174,413,434,613,435,258,266,395,435,413,434,155,170,26465,0,26465,0,23,23,30,30,25,25,30,30,25,475,34,34,38232,38232,4862,623,1,623,19696,1180,20646,19696,1560,0,254,9216,8870,9216
87,2022,book-chapter,595874,428452,428423,185052,104704,96551,96868,93195,104704,296132,296414,41241,296414,296132,3840,420782,420782,118523,80110,79690,80110,79690,426838,153867,0,87251,87261,80277,80285,80560,80568,93195,93195,87251,87261,1584,1790,1866,1790,19099,19670,1577,1790,1584,1790,882,1023,420782,0,420782,0,239,1367,0,0,0,0,0,0,283,6415,0,0,595874,595874,39809,20313,0,20313,423214,35917,425671,423214,9805,0,197270,595874,125077,595874
88,2022,book-part,1032,765,765,89,27,26,26,26,27,49,49,18,49,49,2,752,752,21,2,2,2,2,761,69,0,5,5,5,5,5,5,11,11,5,5,6,7,6,7,4,4,6,7,6,7,2,2,752,0,752,0,0,0,0,0,0,0,0,0,2,2,0,0,1032,1032,20,23,16,23,58,14,58,58,2,0,111,1032,0,1032
89,2022,book-section,333,3,0,0,0,0,0,0,0,1,1,0,1,1,0,3,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,14,0,14,113,0,113,113,0,0,193,333,0,333
90,2022,component,29321,1155,1155,251,0,0,0,0,0,3,37,0,37,3,1,1079,1079,0,748,748,748,748,1152,251,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,1079,0,1079,0,0,0,748,748,748,748,748,748,748,748,1152,1152,29321,29321,0,13,0,13,18459,0,25752,18459,50,0,0,0,0,0
91,2022,dataset,392267,132998,132998,1609,123639,121628,121638,121584,123639,127068,127070,2697,127070,127068,14,132733,132733,4,12,9,12,9,132998,1609,0,6,13,4,5,4,5,121579,121579,6,13,35,38,37,38,14,14,34,38,35,38,2,2,132733,0,132733,0,2,2,0,0,0,0,0,0,9,9,0,0,392267,392267,0,381193,8,381193,385462,3220,388121,385462,62,0,2,392267,0,392267
92,2022,grant,534,455,455,23,0,0,0,0,0,0,0,0,0,0,0,451,451,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,534,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,2022,journal-article,3295386,2789996,2789748,2198289,1992876,1860474,1863507,1831464,1992876,2663705,2664301,1252496,2664351,2663705,313168,2717807,2717807,1646004,2725428,2724538,2725428,2724538,2787574,1094566,767,1326924,1333325,1236896,1239733,1238870,1241727,1830168,1830291,1326924,1333325,2589,6387,3174,6885,192804,310314,2534,6919,2589,6387,15695,26477,505369,2053596,505369,2053596,16619,129538,0,0,0,0,0,0,1457,850890,0,0,3295386,3295386,1322563,827706,2606,827706,3150368,1344820,3153600,3150368,558373,2622151,2135820,3295386,3264507,3295386
94,2022,journal-issue,38465,30495,30495,1758,61,53,53,53,61,100,100,17,100,100,56,29751,29751,11,27672,27672,27672,27672,30488,1758,0,60,60,52,52,52,52,53,53,60,60,98,98,98,98,16,16,98,98,98,98,2,2,13616,1740,13616,1740,5,5,0,0,0,0,0,0,20,2110,0,0,38465,38465,0,2,0,2,5,1,6,5,204,20519,16,38465,37572,38465
95,2022,monograph,17223,13647,13644,6538,1094,928,928,909,1094,11811,11838,733,11838,11811,370,13400,13400,260,609,601,609,601,688,3342,0,311,317,270,273,270,273,909,909,311,317,54,78,81,78,125,126,52,78,54,78,131,147,13400,0,13400,0,10,10,11,11,3,3,11,11,3,52,12,12,17223,17223,4318,961,0,961,14735,881,15020,14735,886,0,488,886,845,886
96,2022,other,28730,21276,21276,4628,270,227,227,225,270,8506,8509,614,8509,8506,91,20526,20526,5740,3955,3950,3955,3950,21246,1944,0,71,71,56,56,56,56,225,225,71,71,67,70,70,70,409,409,67,70,67,70,32,35,20526,0,20526,0,2,37,0,0,0,0,0,0,25,1097,0,0,28730,28730,3260,257,0,257,9918,315,9963,9918,286,0,10184,28730,7159,28730
97,2022,peer-review,39501,32330,32330,12509,7797,7088,7102,6892,7797,15796,15796,2606,15796,15796,4,31252,31252,0,2,2,2,2,2,12509,0,6150,6157,5613,5614,5627,5628,5762,5819,6150,6157,39,39,39,39,0,0,39,39,39,39,0,0,31252,0,31252,0,0,0,2,2,2,2,2,2,2,2,2,2,39501,39501,0,2103,1614,2103,19051,3233,19051,19051,29,0,0,0,0,0
98,2022,posted-content,157741,137315,137315,131000,95729,90962,91070,89990,95729,137014,137017,76249,137017,137014,2388,134610,134610,13032,333,66,333,66,339,1306,51,43750,43829,41899,41913,41966,41980,89923,89923,43750,43829,5,351,7,366,388,1042,4,366,5,351,125,150,134610,0,134610,0,199,879,333,333,66,66,333,333,66,66,339,339,157741,157741,148819,62938,470,62938,157521,87159,157542,157521,6919,0,37087,0,0,0
99,2022,proceedings,2251,1354,1354,124,13,11,11,11,13,25,25,11,25,25,12,1313,1313,0,62,62,62,62,88,123,0,13,13,11,11,11,11,11,11,13,13,25,25,25,25,11,11,25,25,25,25,8,8,1313,0,1313,0,0,0,4,4,4,4,4,4,4,31,5,5,2251,2251,1,0,0,0,0,0,0,0,9,0,0,178,178,178
100,2022,proceedings-article,196077,137169,137169,84387,90300,82490,82698,79266,90300,133716,133717,8067,133717,133716,1409,131851,131851,40302,24300,22068,24300,22068,136510,72002,0,14887,16272,13050,13907,13080,13952,79238,79239,14887,16272,36,520,37,520,3980,4016,36,520,36,520,326,390,131851,0,131851,0,107,1200,0,0,0,0,0,0,221,11824,0,0,196077,196077,17390,112174,73,112174,190550,5361,190558,190550,5755,0,100750,196077,35695,196077
101,2022,reference-book,952,818,818,29,4,3,3,3,4,340,343,17,343,340,15,816,816,1,13,12,13,12,14,11,0,4,4,3,3,3,3,3,3,4,4,27,27,30,27,15,15,27,27,27,27,11,11,816,0,816,0,0,0,4,4,3,3,4,4,3,3,4,4,952,952,21,1,0,1,401,2,411,401,15,0,2,19,19,19
102,2022,reference-entry,11174,9547,9547,3221,23,16,16,16,23,8130,8159,33,8159,8130,32,9423,9423,971,19,4,19,4,9536,889,0,23,23,16,16,16,16,16,16,23,23,14,22,43,22,25,25,14,22,14,22,9,9,9423,0,9423,0,4,20,0,0,0,0,0,0,4,4,0,0,11174,11174,2475,0,0,0,9023,12,9496,9023,90,0,1839,11174,0,11174
103,2022,report,12017,9658,9657,4027,1585,1311,1311,1254,1585,7435,7486,1340,7486,7435,93,9434,9434,85,39,18,39,18,39,1841,2,11,46,11,15,11,15,1170,1170,11,46,21,40,72,43,38,43,18,43,21,40,16,20,9434,0,9434,0,3,3,39,39,18,18,39,39,18,18,39,39,12017,12017,2976,2175,146,2175,9526,2052,9969,9526,276,0,176,0,0,0
104,2022,report-series,622,510,510,384,59,47,47,47,59,242,242,70,242,242,6,490,490,11,452,452,452,452,507,320,0,0,0,0,0,0,0,16,34,0,0,0,0,0,0,1,1,0,0,0,0,1,1,490,0,490,0,0,0,0,0,0,0,0,0,0,73,0,0,622,622,101,75,56,75,317,87,317,317,20,0,58,622,622,622
105,2021,,345,345,0,51,3,3,3,3,3,137,138,32,138,137,4,345,345,0,0,0,0,0,0,51,0,0,0,0,0,0,0,3,3,0,0,2,2,3,2,3,3,2,2,2,2,2,2,345,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,11,0,11,135,49,136,135,4,0,0,0,0,0
106,2021,book,60244,56422,56418,14544,2170,1624,1632,1594,2170,34229,35022,6557,35022,34229,7749,56214,56214,248,10983,10887,10983,10886,11326,6363,3,1581,1585,1162,1166,1169,1173,1594,1594,1581,1585,4537,4732,5327,4738,5051,5136,4213,4738,4537,4732,906,1347,56214,0,56214,0,25,25,260,260,167,167,260,260,167,1296,275,275,60244,60244,9313,639,0,639,31688,1849,33597,31688,9976,0,362,11737,11194,11737
107,2021,book-chapter,992140,955823,955310,339710,237188,212726,213399,204773,237188,677318,680686,177547,680686,677318,45017,954548,954548,262302,185166,183229,185166,183212,758229,277396,0,216565,216586,193994,194010,194608,194624,204773,204773,216565,216586,12314,13348,15681,13710,141144,144353,12279,13710,12314,13348,6311,9168,954548,0,954548,0,312,3004,0,0,0,0,0,0,745,14268,0,0,992140,992140,65257,24806,9,24806,682903,42548,688847,682903,57186,0,310829,992140,188913,992140
108,2021,book-part,2013,2003,2003,105,64,62,62,59,64,340,340,101,340,340,18,2002,2002,142,73,70,73,70,1660,51,0,62,62,60,60,60,60,57,57,62,62,122,124,122,124,60,64,122,124,122,124,6,8,2002,0,2002,0,0,0,0,0,0,0,0,0,16,45,0,0,2013,2013,54,53,52,53,219,44,219,219,18,0,361,2013,54,2013
109,2021,book-section,91,61,0,0,0,0,0,0,0,29,29,0,29,29,0,54,54,9,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,39,0,39,39,0,0,48,91,0,91
110,2021,component,51882,16404,16372,2798,63,35,35,33,63,11151,15106,1924,15106,11151,68,15113,15113,14,1038,1014,1038,1014,1420,2798,0,18,18,14,14,14,14,33,33,18,18,10,39,3965,39,1924,1924,0,39,10,39,19,21,15113,0,15113,0,14,14,1038,1038,1014,1014,1038,1038,1014,1014,1420,1420,51882,51882,0,62,0,62,27737,0,50197,27737,222,0,0,0,0,0
111,2021,dataset,66499,56745,56745,4881,20624,19796,19816,19718,20624,33204,34738,6862,34738,33204,605,56325,56325,5,2173,2160,2173,2160,50168,4881,0,16,16,15,15,15,15,19718,19718,16,16,2356,2389,3890,2389,1150,1172,2356,2389,2356,2389,96,216,56325,0,56325,0,2,2,0,0,0,0,0,0,2160,2160,0,0,66499,66499,0,26822,2,26822,38964,5816,43957,38964,706,0,5,66499,0,66499
112,2021,grant,1707,510,510,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,1707,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2021,journal-article,5030308,4949689,4946117,3836271,3370836,3120538,3125928,3072293,3370836,4735788,4737553,2974509,4737593,4735788,1789264,4937329,4937329,2692352,4869386,4865583,4869386,4865544,4924459,1880101,1273,2201505,2210388,2038278,2042545,2041712,2046007,3072148,3072162,2201505,2210388,27380,49202,29082,49505,1211604,2036504,25063,49510,27380,49202,45987,143549,1228018,3372021,1228018,3372021,27578,145862,0,0,0,0,0,0,12854,1318538,0,0,5030308,5030308,2072136,1204877,247,1204877,4785276,1877716,4791193,4785276,2032213,3748109,3067758,5030308,4965503,5030308
114,2021,journal-issue,70946,66218,66216,3541,822,666,666,660,822,1459,1459,304,1460,1459,764,66082,66082,21,63708,63695,63708,63695,66169,3541,0,815,815,660,660,660,660,660,660,815,815,1443,1443,1443,1443,301,301,1444,1444,1443,1443,40,48,33885,3942,33885,3942,13,13,0,0,0,0,0,0,67,5904,0,0,70946,70946,0,8,0,8,18,3,25,18,1409,33625,16,70946,69114,70946
115,2021,monograph,28665,27190,27169,10387,2472,2047,2048,1978,2472,24176,24435,3009,24435,24176,4085,27138,27138,606,1514,1458,1514,1458,1591,4992,0,1338,1345,1102,1104,1103,1105,1978,1978,1338,1345,491,835,750,837,1919,1953,445,837,491,835,588,814,27138,0,27138,0,32,34,217,217,164,164,217,217,164,313,240,240,28665,28665,6530,1375,4,1375,24859,1474,25512,24859,5182,0,880,1497,1439,1497
116,2021,other,52474,48306,48217,8386,5522,4918,4936,4721,5522,18136,19177,6133,19177,18136,1795,48089,48089,13490,11244,10992,11244,10992,39104,3385,0,4958,4958,4498,4498,4516,4516,4721,4721,4958,4958,1141,1156,2182,2192,5640,5687,2176,2192,1141,1156,266,380,48089,0,48089,0,5,90,0,0,0,0,0,0,375,5387,0,0,52474,52474,5030,654,0,654,18027,535,18053,18027,2311,0,15787,52474,12966,52474
117,2021,peer-review,91438,88814,88797,7981,6117,5603,5622,5498,6117,39282,39282,8448,39282,39282,251,88735,88735,1,5231,5230,5231,5230,5240,7981,0,2956,2967,2644,2654,2663,2673,5066,5073,2956,2967,56,88,56,88,4562,5563,56,88,56,88,29,38,88735,0,88735,0,1,1,5231,5231,5230,5230,5231,5231,5230,5230,5240,5240,91438,91438,0,4341,908,4341,40364,4520,40364,40364,379,0,0,0,0,0
118,2021,posted-content,252697,250665,250378,232255,102293,97609,97673,96676,102293,250118,250162,163337,250162,250118,26025,250401,250401,45592,55567,3725,55567,3717,56411,3872,114,57579,58480,55207,55907,55254,55960,96668,96672,57579,58480,23,1112,67,1125,25912,77033,16,1125,23,1112,1662,3439,250401,0,250401,0,928,2910,55567,55567,3725,3725,55567,55567,3717,3717,56411,56411,252697,252697,232029,95393,400,95393,252123,148640,252243,252123,33852,0,55123,0,0,0
119,2021,proceedings,4803,4465,4465,244,79,65,66,65,79,196,197,78,197,196,74,4456,4456,0,43,33,43,33,50,242,0,79,79,65,65,66,66,65,65,79,79,196,196,197,197,78,78,197,197,196,196,12,14,4456,0,4456,0,0,0,13,13,5,5,13,13,5,16,15,15,4803,4803,2,0,0,0,0,0,0,0,124,0,0,170,170,170
120,2021,proceedings-article,437473,425573,424988,301621,290594,267883,268564,259427,290594,411175,411189,164658,411189,411175,41431,425199,425199,76011,25981,18577,25981,18577,294971,265798,0,173769,176090,161824,163274,162246,163713,259415,259418,173769,176090,740,2098,754,2099,155563,157148,674,2099,740,2098,4100,8010,425199,0,425199,0,734,3002,0,0,0,0,0,0,12660,15960,0,0,437473,437473,38276,127058,24,127058,421579,11925,421680,421579,71143,0,256360,437473,50989,437473
121,2021,reference-book,1231,1198,1198,188,43,35,35,35,43,948,948,166,948,948,170,1198,1198,2,50,46,50,46,52,149,0,43,43,35,35,35,35,35,35,43,43,52,62,52,62,161,162,52,62,52,62,45,64,1198,0,1198,0,0,0,8,8,4,4,8,8,4,5,9,9,1231,1231,42,1,0,1,922,6,926,922,172,0,4,45,44,45
122,2021,reference-entry,13679,13362,13362,4759,1296,1126,1143,1094,1296,12174,12262,1068,12262,12174,305,13348,13348,1803,76,8,76,8,12454,364,0,1296,1296,1126,1126,1143,1143,1094,1094,1296,1296,74,60,162,60,1037,1037,35,60,74,60,54,70,13348,0,13348,0,1,9,0,0,0,0,0,0,8,8,0,0,13679,13679,4438,0,0,0,12410,33,12556,12410,421,0,2162,13679,0,13679
123,2021,report,21060,20387,20364,8444,4701,3897,3900,3739,4701,15162,15461,6037,15461,15162,1626,20355,20355,198,1609,227,1609,227,1613,4664,0,741,855,666,681,666,681,3689,3689,741,855,341,423,639,426,3209,3693,185,426,341,423,167,284,20355,0,20355,0,21,21,1609,1609,227,227,1609,1609,227,227,1613,1613,21060,21060,4160,4461,95,4461,15337,3283,16211,15337,2079,0,425,0,0,0
124,2021,report-series,1218,1155,1155,934,194,181,181,180,194,769,769,262,769,769,152,1141,1141,31,1114,1106,1114,1106,1145,811,0,143,143,138,138,138,138,179,179,143,143,311,312,311,312,193,204,311,312,311,312,13,18,1141,0,1141,0,3,3,0,0,0,0,0,0,0,137,0,0,1218,1218,132,92,44,92,515,126,519,515,229,0,56,1218,1218,1218
125,2020,,829,829,0,13,2,2,2,2,2,161,161,54,161,161,13,829,829,0,0,0,0,0,0,13,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,2,2,829,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0,0,2,0,2,161,52,162,161,23,0,0,0,0,0
126,2020,book,62855,60055,60049,13900,3386,2574,2585,2507,3386,41069,41347,8940,41347,41069,17530,59920,59920,266,10750,10368,10750,10368,10998,7770,0,2964,2967,2226,2228,2236,2238,2506,2506,2964,2967,8261,8461,8539,8462,7755,7852,7564,8462,8261,8461,2015,3586,59920,0,59920,0,43,43,758,758,384,384,758,758,384,1493,812,812,62855,62855,6859,466,2,466,34542,1304,36992,34542,20179,0,287,10812,10536,10812
127,2020,book-chapter,1137283,1100160,1100121,304609,247857,219982,220727,212214,247857,742102,742587,193096,742587,742102,104700,1097974,1097974,280143,173828,171814,173828,171743,777300,250622,0,229014,229036,202665,202676,203383,203394,212214,212214,229014,229036,29083,30795,29568,30795,164904,168349,28836,30795,29083,30795,13721,25450,1097974,0,1097974,0,136,2824,0,0,0,0,0,0,1564,15816,0,0,1137283,1137283,55021,24357,5,24357,726539,31953,730725,726539,113323,0,398237,1137283,179801,1137283
128,2020,book-part,1841,1828,1828,56,97,91,91,91,97,492,492,70,492,492,35,1828,1828,345,5,4,5,4,1554,56,0,83,83,77,77,77,77,91,91,83,83,147,149,147,149,68,68,147,149,147,149,18,18,1828,0,1828,0,0,0,0,0,0,0,0,0,4,4,0,0,1841,1841,0,15,0,15,345,2,345,345,30,0,403,1841,0,1841
129,2020,book-section,117,94,0,0,0,0,0,0,0,60,60,0,60,60,2,77,77,8,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,77,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,117,117,0,0,0,0,59,0,59,59,3,0,51,117,0,117
130,2020,book-track,10,10,0,0,2,2,2,2,2,10,10,2,10,10,0,10,10,2,8,8,8,8,9,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,2,0,2,10,2,10,10,0,0,2,10,8,10
131,2020,component,47364,11322,11322,157,120,91,91,91,120,10054,10068,2850,10068,10054,331,10889,10889,72,1161,1131,1161,1130,1463,157,0,76,78,74,74,74,74,91,91,76,78,72,126,86,126,2848,2850,0,126,72,126,121,144,10889,0,10889,0,72,72,1161,1161,1131,1131,1161,1161,1130,1130,1463,1463,47364,47364,0,64,0,64,28467,2,43996,28467,544,0,0,0,0,0
132,2020,dataset,88055,87135,87135,4921,53143,51116,51144,50964,53143,64640,69703,8819,69703,64640,563,87102,87102,3,36,22,36,22,78101,4921,0,16,17,14,15,14,15,50963,50963,16,17,433,476,5496,476,2014,2046,423,476,433,476,33,48,87102,0,87102,0,0,0,0,0,0,0,0,0,22,22,0,0,88055,88055,0,53134,1,53134,65071,6818,83786,65071,857,0,4,88055,0,88055
133,2020,grant,2359,707,707,74,0,0,0,0,0,0,0,0,0,0,0,349,349,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,349,0,0,0,0,0,0,0,0,0,0,0,0,0,2359,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2020,journal-article,4739983,4715161,4713763,3481951,3252037,3004227,3009471,2957685,3252037,4501067,4501983,2939737,4501984,4501067,2359494,4713550,4713550,2379810,4667212,4662344,4667212,4662293,4689485,1911018,845,2092915,2098408,1928242,1932111,1931595,1935503,2957675,2957675,2092915,2098408,34337,63790,35245,63827,1406949,2209431,32461,63828,34337,63790,60182,270211,1133409,3179174,1133409,3179174,14813,107769,0,0,0,0,0,0,13469,1303252,0,0,4739983,4739983,1659778,1173140,33,1173140,4493985,1562196,4505941,4493985,2448700,3588979,2809493,4739983,4690542,4739983
